emp_length,state,homeownership,debt_to_income,annual_income,open_credit_lines,total_credit_limit,total_credit_utilized,total_debit_limit,loan_amount,interest_rate,installment,grade,balance,paid_interest,income_group,loan_to_income,credit_utilization_rate,debt_burden
10,SD,RENT,3.95,38000.0,2,2400,1559,500,10000,17.47,358.88,D,9570.3,278.35,Low,0.26,0.65,4.6
0,AL,MORTGAGE,29.18,129000.0,22,309897,108002,57400,27575,17.09,686.65,D,26062.86,1868.75,High,0.21,0.35,29.53
5,AL,MORTGAGE,31.88,110000.0,29,336293,143938,29700,7800,21.45,295.68,D,6990.29,659.39,High,0.07,0.43,32.31
3,MA,MORTGAGE,27.08,50000.0,11,288973,46068,17300,26000,21.85,715.88,D,25259.29,1343.81,Low,0.52,0.16,27.24
10,WA,RENT,19.83,90000.0,8,85347,57296,13000,35000,18.45,897.37,D,33905.61,1561.84,High,0.39,0.67,20.5
9,IL,MORTGAGE,19.44,70000.0,10,244125,44545,33800,24000,20.39,641.08,D,23288.2,1184.25,Low,0.34,0.18,19.62
10,KY,MORTGAGE,11.3,55000.0,5,241438,20960,14200,14000,21.45,382.3,D,13457.47,969.99,Low,0.25,0.09,11.39
2,WA,RENT,22.66,51000.0,21,104401,109072,9600,20000,17.47,717.75,D,0.0,805.21,Low,0.39,1.04,23.7
7,CA,RENT,25.14,55000.0,7,39500,29323,19500,20000,17.09,713.96,D,18246.48,1168.78,Low,0.36,0.74,25.88
1,CO,MORTGAGE,3.15,78000.0,6,6900,6037,5000,18000,19.42,663.64,D,16864.81,836.31,High,0.23,0.87,4.02
9,CA,RENT,22.82,70000.0,8,51124,35547,8900,16000,21.85,440.54,D,15544.18,826.96,Low,0.23,0.7,23.52
0,NY,RENT,9.27,40000.0,8,13200,6537,7500,6800,18.06,246.05,D,6212.05,389.43,Low,0.17,0.5,9.77
5,GA,MORTGAGE,15.41,50000.0,11,23950,15200,3200,15000,20.0,397.41,D,14237.97,1208.35,Low,0.3,0.63,16.04
4,NY,MORTGAGE,27.23,64600.0,10,59600,41660,15300,16800,17.09,599.72,D,15327.07,910.0,Low,0.26,0.7,27.93
10,IN,MORTGAGE,15.78,40000.0,9,33300,19157,18000,18000,21.85,495.61,D,17487.19,930.32,Low,0.45,0.58,16.36
7,NC,MORTGAGE,25.37,69351.0,11,204040,42023,11200,15000,19.03,550.07,D,13721.2,937.34,Low,0.22,0.21,25.58
4,WV,RENT,9.44,75000.0,8,43332,31897,9200,25000,19.42,921.72,D,22880.7,1540.61,High,0.33,0.74,10.18
8,FL,RENT,10.72,80000.0,8,29127,16679,10800,13000,21.85,357.94,D,0.0,86.79,High,0.16,0.57,11.29
7,MA,RENT,20.55,63000.0,5,28901,22100,6300,14000,20.39,373.96,D,13584.79,690.81,Low,0.22,0.76,21.31
10,NY,MORTGAGE,31.91,67000.0,13,188660,57692,15200,10000,20.39,267.12,D,9703.41,482.11,Low,0.15,0.31,32.22
10,FL,MORTGAGE,16.53,89000.0,5,70047,52626,5800,10000,20.39,267.12,D,9601.16,646.98,High,0.11,0.75,17.28
0,NV,MORTGAGE,30.09,58500.0,7,49234,23214,1500,30000,21.45,1137.2,D,26885.89,2278.86,Low,0.51,0.47,30.56
10,OK,MORTGAGE,18.36,44393.0,5,166383,30594,27400,1500,21.45,56.86,D,1344.29,126.8,Low,0.03,0.18,18.54
10,MD,MORTGAGE,30.31,115000.0,21,562169,116574,38700,32000,21.85,881.08,D,31397.74,1082.21,High,0.28,0.21,30.52
10,WY,OWN,20.18,77017.0,12,132742,35077,35000,28500,17.47,715.53,D,27584.95,1176.22,High,0.37,0.26,20.44
5,SC,RENT,35.4,54000.0,23,128249,131298,20100,13000,19.42,479.3,D,12180.12,603.99,Low,0.24,1.02,36.42
0,CT,OWN,0.84,50000.0,7,6200,923,4300,20000,17.47,717.75,D,18701.53,815.96,Low,0.4,0.15,0.99
2,WV,OWN,22.53,75000.0,10,93370,52121,15600,14400,17.09,358.58,D,13772.76,793.41,High,0.19,0.56,23.09
10,WA,RENT,23.73,80000.0,10,96240,83701,3600,15000,19.42,392.59,D,14385.93,923.92,High,0.19,0.87,24.6
2,PA,MORTGAGE,6.77,130000.0,8,289937,20126,13300,20000,18.06,508.53,D,18930.64,1433.16,High,0.15,0.07,6.84
5,CO,MORTGAGE,22.62,32000.0,14,323897,21917,18800,30000,20.0,794.82,D,28475.94,2383.37,Low,0.94,0.07,22.69
7,CA,RENT,34.72,30000.0,7,55131,40697,7900,10000,19.03,259.58,D,0.0,148.01,Low,0.33,0.74,35.46
10,CT,RENT,21.76,52000.0,23,64918,28078,39100,12000,21.45,327.69,D,11413.45,1016.15,Low,0.23,0.43,22.19
0,OR,RENT,7.2,15000.0,4,13800,13570,800,16000,17.47,574.2,D,14961.22,714.88,Low,1.07,0.98,8.18
4,CA,RENT,34.04,50000.0,13,68456,30568,8300,5000,19.03,183.36,D,4462.89,366.47,Low,0.1,0.45,34.49
6,CA,RENT,18.33,175000.0,16,166863,98811,115300,35000,19.42,916.03,D,33567.23,2155.83,High,0.2,0.59,18.92
10,CA,OWN,7.22,65000.0,7,20200,11282,5500,5175,18.45,188.26,D,4843.88,223.05,Low,0.08,0.56,7.78
0,IN,RENT,28.68,30000.0,5,45715,40961,5000,5000,21.45,189.54,D,4588.47,334.71,Low,0.17,0.9,29.58
2,AR,RENT,42.29,34000.0,14,88594,63202,7300,11000,21.45,300.38,D,10573.72,742.47,Low,0.32,0.71,43.0
7,AZ,MORTGAGE,45.12,40000.0,15,256972,82142,7700,15000,17.09,373.52,D,14177.43,1087.76,Low,0.38,0.32,45.44
2,MA,RENT,8.51,210000.0,6,79976,52544,6100,12000,20.39,448.36,D,11506.93,390.06,High,0.06,0.66,9.17
10,NV,MORTGAGE,2.42,75000.0,3,4700,3979,0,20000,21.85,550.68,D,19430.21,1057.97,High,0.27,0.85,3.27
4,GA,MORTGAGE,9.21,80000.0,12,112500,36687,75800,25000,17.09,622.53,D,23911.06,1377.44,High,0.31,0.33,9.54
10,CA,MORTGAGE,15.89,50000.0,10,354600,39544,52000,10000,18.06,361.83,D,3613.61,541.78,Low,0.2,0.11,16.0
7,FL,MORTGAGE,22.78,73000.0,11,330937,61210,5500,30000,17.47,753.18,D,29036.82,1267.24,High,0.41,0.18,22.96
10,TX,OWN,39.57,66000.0,16,115637,99037,12200,15000,20.0,397.41,D,14395.45,926.76,Low,0.23,0.86,40.43
4,WA,RENT,33.39,28500.0,9,47735,19284,32100,12500,18.45,320.49,D,12109.14,544.99,Low,0.44,0.4,33.79
3,CA,RENT,14.58,30000.0,7,22887,18996,1500,2000,18.06,72.37,D,1782.19,142.03,Low,0.07,0.83,15.41
8,TX,OWN,22.34,135000.0,31,470126,79894,96000,11000,19.03,403.39,D,9818.37,823.69,High,0.08,0.17,22.51
10,SC,OWN,15.68,48000.0,9,83675,18504,15800,20000,21.45,546.15,D,19022.42,1693.59,Low,0.42,0.22,15.9
2,GA,MORTGAGE,3.65,52000.0,15,246684,2548,16400,4000,21.45,151.63,D,3584.77,338.15,Low,0.08,0.01,3.66
10,WA,OWN,8.74,56000.0,6,21955,12719,10700,18000,21.85,495.61,D,17487.19,952.17,Low,0.32,0.58,9.32
6,FL,MORTGAGE,20.65,40000.0,10,295309,21471,20100,16000,21.45,606.51,D,14683.17,1061.54,Low,0.4,0.07,20.72
5,MN,MORTGAGE,28.39,67500.0,11,104757,32640,10000,22875,18.45,832.16,D,21411.35,1009.38,Low,0.34,0.31,28.7
10,FL,MORTGAGE,16.6,80000.0,14,232567,44543,35700,20000,18.45,512.78,D,19374.64,892.48,High,0.25,0.19,16.79
10,PA,MORTGAGE,27.33,55000.0,25,358253,236500,16200,15000,19.42,392.59,D,14697.9,450.71,Low,0.27,0.66,27.99
10,NY,RENT,13.42,117000.0,23,80016,36233,36200,30000,18.06,1085.48,D,27406.26,1718.08,High,0.26,0.45,13.87
7,CA,RENT,15.84,128000.0,11,97904,66106,50400,16000,21.85,440.54,D,15698.87,560.53,High,0.12,0.68,16.52
10,DE,MORTGAGE,38.45,100000.0,38,633688,238418,171200,40000,21.45,1092.29,D,38847.77,2315.31,High,0.4,0.38,38.83
9,CA,OWN,20.09,47611.2,12,51014,42264,26000,11200,20.39,299.17,D,10867.83,552.65,Low,0.24,0.83,20.92
10,NC,MORTGAGE,13.56,100000.0,18,132739,60189,77200,40000,17.09,996.04,D,40000.0,0.0,High,0.4,0.45,14.01
5,TN,OWN,12.46,86000.0,18,72100,52581,16500,25200,17.09,627.51,D,24102.35,1388.46,High,0.29,0.73,13.19
6,WA,OWN,12.67,99000.0,6,57000,38387,44100,30000,21.45,819.22,D,28533.66,2540.38,High,0.3,0.67,13.34
10,IL,RENT,13.23,114000.0,26,108242,90747,20900,15000,18.45,545.68,D,14365.05,441.03,High,0.13,0.84,14.07
3,WA,RENT,22.19,26000.0,4,37300,20638,37300,8000,18.45,291.03,D,7488.12,353.01,Low,0.31,0.55,22.74
10,CA,RENT,15.77,72000.0,13,92260,28630,79700,28000,21.45,764.6,D,26914.94,1939.97,High,0.39,0.31,16.08
10,MD,MORTGAGE,24.46,72768.0,18,220081,36196,9300,4000,17.47,143.55,D,3828.12,107.46,High,0.05,0.16,24.62
10,FL,OWN,13.53,62000.0,15,28400,15621,12300,15000,17.47,538.31,D,13692.04,830.72,Low,0.24,0.55,14.08
10,CA,MORTGAGE,16.57,115000.0,15,501277,74069,29000,23000,21.45,628.07,D,21875.8,1988.74,High,0.2,0.15,16.72
5,PA,OWN,10.15,50000.0,11,106700,15595,97700,20000,20.0,529.88,D,19193.94,1269.02,Low,0.4,0.15,10.3
2,TN,OWN,17.5,35000.0,6,29882,24803,3500,12000,20.0,317.93,D,9769.13,851.29,Low,0.34,0.83,18.33
10,FL,MORTGAGE,15.84,55000.0,12,300977,37117,8200,10000,19.42,368.69,D,9582.94,309.53,Low,0.18,0.12,15.96
10,NY,OWN,14.1,110000.0,23,104547,56488,53300,30000,17.47,753.18,D,29036.82,1267.24,High,0.27,0.54,14.64
6,TX,MORTGAGE,24.34,108000.0,17,399377,98220,19200,18000,19.03,660.09,D,0.0,1258.38,High,0.17,0.25,24.59
3,PA,MORTGAGE,1.43,250000.0,4,31642,13806,22800,35000,17.09,871.54,D,33475.49,1928.42,High,0.14,0.44,1.87
2,MD,OWN,8.33,16000.0,10,48465,51447,4200,1750,20.0,65.04,D,0.0,29.09,Low,0.11,1.06,9.39
3,CA,OWN,3.31,40000.0,7,8600,2568,5900,30000,21.45,819.22,D,0.0,74.72,Low,0.75,0.3,3.61
10,MA,MORTGAGE,18.66,96000.0,14,427091,39536,29800,19000,18.06,483.1,D,17984.13,1471.97,High,0.2,0.09,18.75
0,AZ,RENT,15.9,40000.0,13,41295,30942,9500,7550,17.47,270.95,D,7059.82,322.67,Low,0.19,0.75,16.65
10,CO,MORTGAGE,19.31,79000.0,10,375184,56206,10500,3600,20.0,133.79,D,3218.54,277.49,High,0.05,0.15,19.46
10,TX,RENT,18.8,48000.0,11,40214,25375,3700,11000,17.09,273.92,D,10396.75,766.35,Low,0.23,0.63,19.43
7,NM,MORTGAGE,18.66,96000.0,11,48467,27013,4000,25000,21.85,952.83,D,23479.79,1307.93,High,0.26,0.56,19.22
2,TX,RENT,31.72,30000.0,7,52549,34717,2000,2200,18.06,79.61,D,1875.81,149.9,Low,0.07,0.66,32.38
7,CA,RENT,10.94,95000.0,11,39182,16119,10700,19000,18.06,687.47,D,17357.3,1088.12,High,0.2,0.41,11.35
1,IL,RENT,6.27,40000.0,5,23700,15694,8500,16000,21.45,436.92,D,0.0,12.39,Low,0.4,0.66,6.93
10,KS,RENT,25.73,34000.0,7,35375,24310,8000,24450,18.45,626.88,D,23685.48,1091.06,Low,0.72,0.69,26.42
10,TX,MORTGAGE,15.8,101000.0,10,248423,35705,2700,25000,19.42,654.31,D,23976.58,1539.88,High,0.25,0.14,15.94
8,MA,OWN,10.42,100000.0,8,444543,37097,5800,6025,18.45,219.19,D,5639.47,259.69,High,0.06,0.08,10.5
10,NY,RENT,26.43,53000.0,24,81862,32088,31400,18000,19.03,467.23,D,17445.97,828.63,Low,0.34,0.39,26.82
7,FL,RENT,25.76,50000.0,11,37810,18021,4600,20000,21.45,546.15,D,19022.42,1705.5,Low,0.4,0.48,26.24
0,FL,RENT,19.57,90000.0,10,106140,59557,62000,25600,18.45,656.36,D,25070.44,756.92,High,0.28,0.56,20.13
2,ID,RENT,57.17,68750.0,19,197224,146543,22800,17575,20.39,656.65,D,16482.58,857.62,Low,0.26,0.74,57.91
6,GA,RENT,28.26,45000.0,15,274606,243125,27100,15000,17.47,376.59,D,14353.18,772.96,Low,0.33,0.89,29.15
8,CA,RENT,21.34,42000.0,8,23725,19118,10700,6000,18.45,218.28,D,5616.07,258.61,Low,0.14,0.81,22.15
6,RI,OWN,20.15,95000.0,15,343210,143323,23500,8000,21.85,304.91,D,7513.52,408.83,High,0.08,0.42,20.57
3,WY,OWN,21.84,25000.0,11,39350,17861,18700,21600,18.45,553.8,D,21153.19,616.51,Low,0.86,0.45,22.29
3,FL,MORTGAGE,28.56,115000.0,18,200790,155197,19700,12800,19.03,469.4,D,11425.01,944.95,High,0.11,0.77,29.33
2,NY,RENT,13.11,34500.0,7,9310,5423,1750,3600,19.42,132.73,D,3372.95,180.86,Low,0.1,0.58,13.69
10,OH,RENT,33.63,26551.0,10,28800,19490,15000,14500,19.42,379.5,D,13906.42,893.13,Low,0.55,0.68,34.31
10,MI,MORTGAGE,29.34,80000.0,13,215197,80407,65500,35000,21.45,955.75,D,33289.3,2963.78,High,0.44,0.37,29.71
5,TN,RENT,21.22,105000.0,15,125637,103062,25900,24000,19.03,622.97,D,22749.1,1800.52,High,0.23,0.82,22.04
6,NY,MORTGAGE,24.55,37200.0,12,97119,25103,24500,14400,18.06,366.14,D,13788.69,867.7,Low,0.39,0.26,24.81
10,FL,OWN,21.36,89000.0,9,258439,50845,35800,20000,18.06,723.66,D,18270.81,1145.38,High,0.22,0.2,21.56
9,NY,OWN,26.33,50000.0,10,51829,21382,12100,17000,21.45,644.42,D,15235.3,1437.14,Low,0.34,0.41,26.74
10,WA,OWN,26.17,96821.31,16,85567,75877,19900,21600,18.45,785.78,D,20217.93,953.13,High,0.22,0.89,27.06
10,TN,OWN,33.37,80000.0,13,60200,47334,33500,20000,20.39,747.26,D,18756.83,975.95,High,0.25,0.79,34.16
2,NC,MORTGAGE,16.22,62000.0,8,116024,25494,8400,25000,21.45,682.68,D,24279.86,1298.11,Low,0.4,0.22,16.44
10,SC,MORTGAGE,18.99,74644.0,14,266588,49232,35500,35000,21.85,963.68,D,34002.9,1808.97,High,0.47,0.18,19.17
10,MS,MORTGAGE,8.49,40000.0,8,37700,42293,0,7000,20.39,261.54,D,6564.89,341.58,Low,0.18,1.12,9.61
3,SC,RENT,12.56,62400.0,14,122217,73719,45400,35000,21.45,955.75,D,33289.3,2984.63,Low,0.56,0.6,13.16
0,FL,RENT,17.76,58000.0,10,201092,20608,10400,16000,17.47,574.2,D,14961.22,668.29,Low,0.28,0.1,17.86
5,AZ,MORTGAGE,33.44,65000.0,6,566764,133579,2000,35000,17.09,1249.42,D,31931.37,1895.82,Low,0.54,0.24,33.68
2,NY,OWN,7.24,39000.0,4,18600,11445,18600,30000,21.45,819.22,D,29135.83,1557.74,Low,0.77,0.62,7.86
7,TX,MORTGAGE,34.11,62300.0,16,346418,67280,76200,20325,18.06,735.41,D,18567.75,1164.0,Low,0.33,0.19,34.3
2,NY,MORTGAGE,19.42,130000.0,13,84129,38547,23700,20000,21.45,758.14,D,18353.96,1362.69,High,0.15,0.46,19.88
10,MD,OWN,22.95,55000.0,9,53437,39051,21700,15000,19.42,392.59,D,14543.17,704.76,Low,0.27,0.73,23.68
2,IL,RENT,27.93,33000.0,14,43125,16560,6700,7200,21.45,272.93,D,6607.43,477.7,Low,0.22,0.38,28.31
8,NV,MORTGAGE,15.23,48000.0,17,75207,105444,2400,5000,18.06,180.92,D,4567.68,293.71,Low,0.1,1.4,16.63
10,FL,MORTGAGE,13.01,125000.0,10,224858,49497,28700,35000,20.0,927.29,D,33221.93,2819.49,High,0.28,0.22,13.23
1,CA,RENT,34.63,33000.0,8,65871,36833,20300,8000,19.42,294.95,D,7495.47,371.69,Low,0.24,0.56,35.19
10,MA,RENT,15.0,100000.0,7,72033,46618,33600,20000,17.47,502.12,D,19575.02,540.44,High,0.2,0.65,15.65
0,UT,RENT,7.93,22560.0,4,12300,5683,6000,5000,21.45,189.54,D,4899.84,77.46,Low,0.22,0.46,8.39
10,PA,MORTGAGE,9.38,60000.0,4,31988,17365,0,35000,21.45,955.75,D,33643.67,2424.96,Low,0.58,0.54,9.92
2,IL,RENT,24.65,56000.0,10,100457,93333,18000,10000,21.45,273.08,D,9612.44,692.84,Low,0.18,0.93,25.58
2,RI,MORTGAGE,26.19,73364.0,26,66467,34003,12800,10000,17.09,356.98,D,9123.24,532.17,High,0.14,0.51,26.7
2,CO,OWN,47.54,60000.0,13,139148,95093,23200,20000,18.45,512.78,D,19374.64,892.48,Low,0.33,0.68,48.22
2,FL,RENT,30.48,30000.0,8,45421,21950,24300,20000,20.0,743.28,D,18318.76,1269.66,Low,0.67,0.48,30.96
10,TX,RENT,31.52,60000.0,9,71005,46175,19500,10000,19.03,259.58,D,9586.3,614.05,Low,0.17,0.65,32.17
10,MA,RENT,22.18,73000.0,7,75002,54779,14000,15000,19.03,389.36,D,14379.49,921.07,High,0.21,0.73,22.91
7,OH,MORTGAGE,14.18,82000.0,16,183221,40287,24400,25000,19.03,648.93,D,23965.84,1535.13,High,0.3,0.22,14.4
10,FL,MORTGAGE,11.31,70500.0,12,334672,16893,8800,24000,19.42,628.14,D,23269.08,1101.71,High,0.34,0.05,11.36
0,OR,RENT,23.72,50000.0,8,56512,39394,5500,30000,18.45,769.17,D,29379.43,856.27,Low,0.6,0.7,24.42
10,LA,RENT,26.52,100000.0,14,138007,82211,66100,30000,19.42,785.17,D,29087.35,1378.13,High,0.3,0.6,27.12
2,AK,RENT,20.84,80000.0,11,79838,54586,15300,11100,21.85,305.63,D,0.0,461.32,High,0.14,0.68,21.52
7,NY,MORTGAGE,27.03,319000.0,28,933098,398755,82200,25975,21.45,709.31,D,24968.38,1799.67,High,0.08,0.43,27.46
7,AR,RENT,33.1,43000.0,19,86837,53137,37300,20400,21.45,557.07,D,19609.44,1413.41,Low,0.47,0.61,33.71
4,FL,MORTGAGE,9.07,57000.0,8,24800,12690,23300,6500,17.09,232.04,D,5930.09,345.91,Low,0.11,0.51,9.58
1,KY,RENT,1.71,35000.0,2,1000,778,1000,5000,21.45,189.54,D,4588.46,361.1,Low,0.14,0.78,2.49
10,CA,RENT,29.06,65000.0,9,68201,43165,28400,31200,21.45,851.99,D,29675.0,2660.59,Low,0.48,0.63,29.69
10,TX,OWN,46.83,36000.0,9,63008,44761,13800,40000,17.09,996.04,D,38257.73,2165.93,Low,1.11,0.71,47.54
1,NM,MORTGAGE,38.56,63360.0,20,309014,107767,13200,8000,18.06,289.47,D,7308.3,450.13,Low,0.13,0.35,38.91
0,CA,RENT,15.97,182200.0,15,283788,219582,95200,35000,18.06,889.92,D,0.0,734.9,High,0.19,0.77,16.74
1,CA,OWN,23.77,185000.0,15,612835,118058,32000,35000,18.06,889.92,D,33514.2,2038.76,High,0.19,0.19,23.96
10,AR,MORTGAGE,18.23,68000.0,5,70571,47811,4000,10000,18.06,254.27,D,9683.98,436.76,Low,0.15,0.68,18.91
0,MO,MORTGAGE,11.37,40000.0,2,17647,9269,0,10000,18.06,361.83,D,9135.4,619.63,Low,0.25,0.53,11.9
0,NH,RENT,22.56,30000.0,7,45682,46687,21100,10200,17.09,364.12,D,9305.7,552.5,Low,0.34,1.02,23.58
9,IN,MORTGAGE,21.72,100000.0,8,187776,84389,24500,15000,21.45,409.61,D,14418.69,1117.38,High,0.15,0.45,22.17
10,MA,MORTGAGE,27.36,90000.0,12,513762,101437,16400,15000,18.06,381.4,D,14197.97,1089.92,High,0.17,0.2,27.56
6,AZ,RENT,22.99,72000.0,15,86372,63459,16600,9600,19.42,353.94,D,9199.63,286.8,High,0.13,0.73,23.72
3,NJ,RENT,37.3,48000.0,18,72880,63763,36700,25000,19.03,916.78,D,22869.25,1509.94,Low,0.52,0.87,38.17
1,VA,RENT,4.9,150000.0,4,20500,20388,20500,35000,17.09,1249.42,D,31938.71,1853.31,High,0.23,0.99,5.89
10,MI,MORTGAGE,8.37,318000.0,7,125809,90942,7100,25000,19.03,648.93,D,0.0,1813.84,High,0.08,0.72,9.09
10,TN,MORTGAGE,12.39,28000.0,13,14500,7941,2500,3000,20.0,111.5,D,2682.08,236.25,Low,0.11,0.55,12.94
10,FL,MORTGAGE,3.18,500000.0,10,484800,33152,27300,35000,21.45,955.75,D,33643.67,2362.4,High,0.07,0.07,3.25
2,ME,RENT,30.62,53000.0,14,70006,44274,18100,7500,17.09,267.74,D,6672.11,535.74,Low,0.14,0.63,31.25
5,ID,MORTGAGE,29.49,82000.0,13,442478,66677,28100,25000,21.85,688.35,D,24287.76,1322.46,High,0.3,0.15,29.64
10,CA,OWN,14.42,85000.0,29,86575,39642,33800,20400,21.45,557.07,D,0.0,833.53,High,0.24,0.46,14.88
10,MO,MORTGAGE,33.7,67000.0,18,203734,40310,8400,30000,18.45,769.17,D,29379.43,856.27,Low,0.45,0.2,33.9
10,NM,OWN,31.58,64000.0,11,90115,66688,17000,14000,17.09,348.62,D,13390.98,752.23,Low,0.22,0.74,32.32
10,NJ,MORTGAGE,13.48,72000.0,9,301914,41727,14500,30000,19.03,778.72,D,28758.99,1842.15,High,0.42,0.14,13.62
10,OR,RENT,8.9,65000.0,9,28274,19142,12500,10000,20.0,371.64,D,9159.37,645.94,Low,0.15,0.68,9.58
0,RI,OWN,13.91,37700.0,19,110117,109092,17900,10000,20.39,267.12,D,9703.41,482.11,Low,0.27,0.99,14.9
10,GA,RENT,14.04,27200.0,6,12300,9415,10500,10000,19.42,261.73,D,9695.43,469.83,Low,0.37,0.77,14.81
6,FL,RENT,12.49,20562.0,5,10547,4975,1500,12500,17.47,313.83,D,11960.97,692.03,Low,0.61,0.47,12.96
8,OR,MORTGAGE,35.43,84000.0,14,349090,130166,25500,32000,18.45,1164.12,D,0.0,957.27,High,0.38,0.37,35.8
0,WA,MORTGAGE,5.6,87500.0,10,258894,19878,0,3000,18.45,109.14,D,2873.0,94.36,High,0.03,0.08,5.68
10,MA,MORTGAGE,11.36,60000.0,9,555163,16501,9800,8425,17.09,300.76,D,7686.31,444.35,Low,0.14,0.03,11.39
0,NH,OWN,27.64,70000.0,9,135744,112846,5700,10000,18.45,256.39,D,9687.32,435.99,Low,0.14,0.83,28.47
2,PA,RENT,15.62,125000.0,7,82073,53245,22200,6500,19.03,238.37,D,5801.75,479.86,High,0.05,0.65,16.27
5,NY,MORTGAGE,31.68,35000.0,6,53185,39079,20300,7000,18.45,254.65,D,6552.11,308.88,Low,0.2,0.73,32.41
10,MO,RENT,32.67,40000.0,6,47549,38126,3911,18000,17.09,642.56,D,16013.16,1260.14,Low,0.45,0.8,33.47
3,PA,MORTGAGE,30.55,49200.0,9,225361,30227,22500,10000,20.0,371.64,D,8987.68,526.69,Low,0.2,0.13,30.68
10,NY,RENT,3.35,38000.0,3,3800,3279,0,30000,21.45,1137.2,D,27530.98,2044.03,Low,0.79,0.86,4.21
7,TN,RENT,21.8,120000.0,11,87648,70365,3000,20000,18.06,723.66,D,18270.81,1145.38,High,0.17,0.8,22.6
3,RI,MORTGAGE,25.81,50000.0,8,318707,11960,500,7000,17.09,249.89,D,6227.3,473.43,Low,0.14,0.04,25.85
10,FL,MORTGAGE,19.55,76000.0,18,249700,44826,62100,18000,19.42,471.1,D,17451.82,845.7,High,0.24,0.18,19.73
3,CT,MORTGAGE,7.45,97000.0,7,341714,17138,13800,30000,19.42,785.17,D,29086.36,1377.14,High,0.31,0.05,7.5
10,RI,OWN,25.9,70000.0,27,251494,50943,51800,24000,19.42,884.85,D,22486.42,1115.08,Low,0.34,0.2,26.1
10,UT,RENT,5.92,98560.0,12,22650,7144,12650,18000,17.47,451.91,D,16905.13,743.39,High,0.18,0.32,6.24
0,MA,RENT,4.27,45000.0,4,7700,6632,7000,10000,18.06,361.83,D,9135.4,572.69,Low,0.22,0.86,5.13
10,PA,MORTGAGE,26.2,64449.0,15,110809,92802,8800,10000,17.09,249.01,D,9451.63,687.19,Low,0.16,0.84,27.04
3,NY,RENT,14.46,42500.0,8,18520,12299,10550,6650,17.09,237.39,D,5915.97,446.61,Low,0.16,0.66,15.12
2,KY,MORTGAGE,22.1,81000.0,15,268803,83976,21300,12000,17.09,298.82,D,11477.29,649.78,High,0.15,0.31,22.41
1,IL,MORTGAGE,7.51,35000.0,9,60500,7921,8500,5000,18.06,180.92,D,4678.2,210.93,Low,0.14,0.13,7.64
10,NY,OWN,12.31,167000.0,22,73356,52616,9300,35000,21.45,955.75,D,33643.67,2424.96,High,0.21,0.72,13.03
3,PA,RENT,33.77,37000.0,22,103714,75368,4800,12800,20.0,475.7,D,11724.0,798.36,Low,0.35,0.73,34.5
8,GA,MORTGAGE,36.53,53701.0,19,122772,35521,25300,12950,17.47,325.13,D,12534.21,534.46,Low,0.24,0.29,36.82
2,CA,OWN,27.16,33000.0,8,41068,34397,8600,12800,20.39,478.25,D,12004.36,610.11,Low,0.39,0.84,28.0
10,OH,MORTGAGE,16.94,420000.0,51,515651,198508,65600,30000,20.0,794.82,D,0.0,1288.48,High,0.07,0.38,17.32
10,MD,MORTGAGE,15.86,90500.0,13,80755,47213,2800,15000,21.85,413.01,D,14716.98,660.78,High,0.17,0.58,16.44
9,NJ,RENT,32.52,150000.0,12,213171,142130,81300,30000,20.39,1120.88,D,28767.36,941.15,High,0.2,0.67,33.19
8,CA,MORTGAGE,21.05,95000.0,9,256647,47524,13000,16000,20.0,423.91,D,15355.13,1032.99,High,0.17,0.19,21.24
7,FL,RENT,43.14,53246.0,17,75891,46687,29100,4800,20.0,178.39,D,4396.49,304.72,Low,0.09,0.62,43.76
10,NY,RENT,22.67,54000.0,30,89740,39727,18900,10000,19.42,368.69,D,9369.33,464.61,Low,0.19,0.44,23.11
2,PA,RENT,19.75,94000.0,13,189516,202605,16600,2400,19.03,88.02,D,2195.36,144.9,High,0.03,1.07,20.82
10,CO,RENT,10.17,40000.0,5,15262,7461,4000,5000,17.09,178.49,D,4448.09,335.79,Low,0.12,0.49,10.66
5,NC,RENT,30.28,96000.0,11,139750,98124,14100,15000,19.42,553.04,D,14053.98,785.93,High,0.16,0.7,30.98
8,CA,MORTGAGE,16.79,95000.0,6,366439,30675,10700,11200,18.45,287.16,D,10729.45,666.61,High,0.12,0.08,16.87
10,WA,MORTGAGE,26.5,82000.0,8,399232,86098,4200,21000,17.09,749.65,D,18682.03,1240.87,High,0.26,0.22,26.72
10,NY,RENT,25.68,49623.0,7,38943,20558,10500,10400,20.0,386.51,D,9297.99,847.87,Low,0.21,0.53,26.21
6,TX,RENT,63.7,24000.0,7,82563,63852,10200,24000,17.47,861.29,D,22968.77,644.76,Low,1.0,0.77,64.47
10,CA,RENT,23.52,63000.0,9,101663,64014,45700,15000,18.06,381.4,D,14197.97,1074.87,Low,0.24,0.63,24.15
10,MD,MORTGAGE,30.26,65000.0,8,344840,91865,11300,20000,17.09,498.02,D,19128.86,1101.95,Low,0.31,0.27,30.53
6,CA,RENT,11.69,160000.0,8,65870,40195,6800,8000,18.06,289.47,D,7308.3,458.15,High,0.05,0.61,12.3
5,MO,OWN,6.77,144000.0,29,407182,493680,6200,30000,21.85,826.02,D,29435.37,1014.58,High,0.21,1.21,7.98
